Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,44.39153799,31.93215938,31.31130614,33.0689738,35.32893394,35.0922722,37.87790544,33.88696912,31.11060146,35.41942717,40.27284292,41.91867801,42.76759129,42.82345258,42.43024366,45.35943412,45.03781035,46.70153846,47.71012083,46.95412402,48.05768599,45.97035134,44.62060587,44.22862363,42.93098887,42.7123223,43.51442912,43.31834296,43.52454228,42.4960168,41.03291877,41.48739573,43.11533291,46.17653547,46.16306115,46.75054238,47.10424318,47.09904599,45.79763622,45.35986344,45.53610318,44.79341234,44.45056753,45.62278485,45.90021167,47.02257848,47.55739757,46.88416923,46.97117236,45.95714729,46.49783114,46.52928947,45.42298074,44.17670454,43.08556811,40.84133997,39.5806215,39.85169845,39.68701182,38.58740546,37.8428218,39.29077292,39.92411382
China,CHN,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,65260000000,39350000000,36390000000,41280000000,51930000000,60850000000,71540000000,60800000000,54260000000,69500000000,91810000000,1.0299E+11,1.0916E+11,1.1803E+11,1.1998E+11,1.3787E+11,1.346E+11,1.5178E+11,1.75511E+11,1.92533E+11,2.20469E+11,2.26902E+11,2.39762E+11,2.66297E+11,3.12473E+11,3.88637E+11,4.51512E+11,5.27383E+11,6.60719E+11,7.30071E+11,7.74409E+11,9.12956E+11,1.1725E+12,1.64727E+12,2.24525E+12,2.86767E+12,3.38273E+12,3.7545E+12,3.90175E+12,4.10799E+12,4.56637E+12,4.96594E+12,5.41041E+12,6.26958E+12,7.4285E+12,8.80822E+12,1.04359E+13,1.26631E+13,1.49953E+13,1.60169E+13,1.91627E+13,2.27035E+13,2.44639E+13,2.61952E+13,2.77283E+13,2.81339E+13,2.95428E+13,3.3158E+13,3.64835E+13,3.80671E+13,3.83562E+13,4.51544E+13,4.83165E+13
China,CHN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.070155,2861.459353,3270.902546,3759.817871,4174.15035,4502.41262,4879.737787,5314.764444,5827.899582,6443.661016,7051.182813,8039.765113,8925.597625,9433.680514,9934.886369,10573.07311,11378.20873,12316.50158,13282.45954,14459.78233,15511.63035,16325.01666,17693.51778,19041.84019,20638.52722,22129.23098,23975.03859,25187.47017,27436.35043,,,
China,CHN,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,6.10306E+11,6.1885E+11,6.46698E+11,7.19775E+11,8.12626E+11,8.91451E+11,9.55635E+11,9.73793E+11,9.58212E+11,9.65878E+11,1.04025E+12,1.06001E+12,1.05047E+12,1.14502E+12,1.19196E+12,1.2158E+12,1.19392E+12,1.16765E+12,1.15465E+12,1.22549E+12,1.20732E+12,1.29162E+12,1.44053E+12,1.56047E+12,1.76146E+12,1.79394E+12,1.85348E+12,1.94067E+12,1.99004E+12,2.05123E+12,2.20154E+12,2.25335E+12,2.35816E+12,2.46779E+12,2.56516E+12,2.69195E+12,2.82762E+12,2.92479E+12,3.0252E+12,3.10783E+12,3.1802E+12,3.26409E+12,3.35222E+12,3.43174E+12,3.64125E+12,3.826E+12,4.00794E+12,4.14916E+12,4.36309E+12,4.53772E+12,4.73063E+12,4.9281E+12,5.14821E+12,5.34421E+12,5.56068E+12,5.77746E+12,5.96684E+12,6.2032E+12,6.41925E+12,6.61676E+12,6.82394E+12,7.30665E+12,7.60917E+12
China,CHN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,13839417030,17917718967,18405165414,20208717266,22706880305,26448031783,28523741235,29011187682,29502696182,29904839500,32224272176,33564749904,36854143026,45616412899,48197265991,52220012155,49814172917,50715262226,41400982232,54737987765,56645039529,61336696048,67240100092,75130342134,81986338179,86453492252,80117436064,71848942733,78830830317,85591114646,95931579346,92140201603,91056260549,85866351838,1.09898E+11,1.43933E+11,1.66924E+11,1.72081E+11,1.76577E+11,1.7575E+11,1.77778E+11,1.87295E+11,1.95606E+11,2.05028E+11,2.52565E+11,2.6612E+11,2.92434E+11,3.63772E+11,4.672E+11,4.91608E+11,5.67641E+11,6.93055E+11,7.77599E+11,8.55877E+11,9.0546E+11,9.27736E+11,9.051E+11,9.18802E+11,9.78621E+11,1.02012E+12,1.13076E+12,1.29038E+12,1.31131E+12
China,CHN,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2644396973,1746683100,1372974158,1450153179,1710124617,2246315708,2481914824,2169136687,2067585344,1917289357,2278812138,2128516150,2850695134,5207559643,7791517397,7925483723,6660089503,7148149887,7617886179,10560869565,12450000000,14591269841,12848864952,14674155556,20474252781,38259410780,33619844234,28192699201,37515628975,35150175986,35175962766,40752443972,53543909262,61828975141,97249963761,1.19901E+11,1.37262E+11,1.44624E+11,1.44914E+11,1.68058E+11,2.24306E+11,2.43975E+11,2.95621E+11,4.12135E+11,5.56182E+11,6.48711E+11,7.82809E+11,9.50017E+11,1.14904E+12,1.04253E+12,1.43242E+12,1.82541E+12,1.94321E+12,2.11939E+12,2.24128E+12,2.00326E+12,1.94449E+12,2.20852E+12,2.56412E+12,2.49615E+12,2.37474E+12,3.09328E+12,3.13759E+12
China,CHN,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72675E+11,5.34097E+11,5.6106E+11,6.08853E+11,6.47375E+11,6.94486E+11,8.41087E+11,9.50638E+11,1.1768E+12,1.40281E+12,1.55255E+12,1.79144E+12,2.10513E+12,2.3977E+12,2.89803E+12,3.35822E+12,3.65464E+12,3.92884E+12,4.29693E+12,4.61804E+12,4.78245E+12,5.12868E+12,5.45277E+12,5.82136E+12,6.05328E+12,6.31416E+12,6.55863E+12,6.79614E+12
China,CHN,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.3720568,1003.673329,1073.537543,1142.816218,1232.885318,1316.127402,1363.072398,1400.929319,1418.923752,1437.148234,1474.575018,1507.823309,1563.664354,1720.549509,1880.258278,2057.39001,2212.193949,2397.250057,2589.684386,2795.412637,3059.327136,3301.994276,3657.004598,4040.748783,4325.708681,4602.127512,4906.407663,5256.980089,5609.005808,,,
China,CHN,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,-180000000,470000000,1330000000,1430000000,1330000000,780000000,490000000,540000000,670000000,1260000000,70000000,1610000000,1890000000,1330000000,-1340000000,-440000000,550000000,690000000,-1980000000,-3120000000,-2760000000,-10000000,9106710000,5079524700,125280000,-36711686700,-25516192000,1083131100,-15115448100,-18554412800,51027177600,61756763400,27561970800,-67945504000,63407775900,99866041200,1.45914E+11,3.54996E+11,3.62924E+11,2.53652E+11,2.38304E+11,2.32472E+11,3.09416E+11,2.96491E+11,4.2356E+11,1.02123E+12,1.66579E+12,2.34338E+12,2.42393E+12,1.5038E+12,1.50571E+12,1.16885E+12,1.4636E+12,1.45521E+12,1.36108E+12,2.23465E+12,1.69756E+12,1.45784E+12,6.05276E+11,9.17349E+11,2.45079E+12,2.97188E+12,3.88499E+12
China,CHN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,39.58464578,22.80526327,15.73732059,21.76186304,24.34744351,27.10143174,30.45445009,23.86259492,24.9353816,25.00873278,32.86947671,33.63782808,31.24831526,32.95602337,33.20619444,35.03571856,33.21976061,33.87895996,37.60381373,36.29690312,34.60519308,32.94874956,31.98010242,31.92586289,34.37840615,39.06410689,37.72700169,37.32087978,39.07830939,37.20868678,34.15784885,35.23636005,39.07186801,43.28314976,40.05028547,38.8377198,37.54172047,35.52294565,34.81368233,34.10970891,33.57302849,35.54159672,36.15344344,39.62013059,41.84719726,40.34614955,39.9103387,40.48219017,42.26902681,45.35623583,46.5561547,46.6601211,46.2252656,46.39894934,45.82395276,43.23480666,42.63137693,43.01329739,43.79347517,43.25110564,43.36667433,43.14029827,
China,CHN,Gross capital formation (current LCU),NE.GDI.TOTL.CN,58193387760,28102925930,18289913990,27165333630,35788307220,46993882630,57519319890,42814267800,43489799040,49072135460,74932546060,82644779800,79758199860,90833391620,93897156030,1.06491E+11,99280576550,1.10107E+11,1.38333E+11,1.48834E+11,1.58754E+11,1.6263E+11,1.7184E+11,1.92223E+11,2.50223E+11,3.55442E+11,3.91461E+11,4.54367E+11,5.93224E+11,6.39236E+11,6.44657E+11,7.75398E+11,1.06254E+12,1.54405E+12,1.94794E+12,2.3823E+12,2.69601E+12,2.83171E+12,2.96597E+12,3.08912E+12,3.36671E+12,3.94025E+12,4.4005E+12,5.44468E+12,6.77256E+12,7.5576E+12,8.75786E+12,1.09339E+13,1.34942E+13,1.58075E+13,1.91867E+13,2.27673E+13,2.4896E+13,2.75129E+13,2.94906E+13,2.97827E+13,3.18198E+13,3.57886E+13,4.02585E+13,4.26679E+13,4.3955E+13,4.95784E+13,
China,CHN,Changes in inventories (current US$),NE.GDI.STKB.CD,4143294796,1909165249,121861611.7,2031026861,2437232233,4549500168,6621147567,4143294796,5361910913,3209022440,8083486907,8774036039,7527616838,12013578714,9586421928,9785875424,6438601608,10065542386,12357723577,14165217391,11554166667,11146825397,7671755725,8647509579,13146428571,26717687075,20353623188,18459641256,25067901235,40350202429,36695984704,36545296167,37246467818,27532943538,31656589662,47717652694,50958754176,43462963596,19872065226,17204223140,12060149755,27967631857,16103743435,22620414472,45315817978,21038478071,32608492865,91943608154,1.47379E+11,78804026972,1.59901E+11,2.1135E+11,1.68548E+11,1.79942E+11,2.06146E+11,1.26155E+11,1.21209E+11,1.41831E+11,1.32063E+11,61192705515,1.2934E+11,2.11893E+11,
China,CHN,Gross fixed capital formation (constant 2015 US$),NE.GDI.FTOT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65629E+12,,,,,,,
China,CHN,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.66938E+11,1.23051E+12,1.54322E+12,1.82742E+12,2.09017E+12,2.24418E+12,2.53909E+12,2.67642E+12,2.96821E+12,3.36976E+12,3.8655E+12,4.63089E+12,5.64066E+12,6.54662E+12,7.47472E+12,9.07733E+12,1.09988E+13,1.33384E+13,1.58484E+13,1.90584E+13,2.12577E+13,2.361E+13,2.49099E+13,2.526E+13,2.63552E+13,2.96081E+13,3.2337E+13,3.78561E+13,3.74674E+13,,
China,CHN,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3621E+12,,,,,,,
China,CHN,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.76506E+12,9.8526E+12,1.05138E+13,1.15163E+13,1.27599E+13,1.41167E+13,1.57481E+13,1.74225E+13,1.95704E+13,2.19513E+13,2.44839E+13,2.74851E+13,3.15554E+13,3.48827E+13,4.01008E+13,4.51122E+13,4.99098E+13,5.38624E+13,5.83202E+13,6.28251E+13,6.69747E+13,7.22432E+13,7.71182E+13,8.28132E+13,8.71858E+13,8.8674E+13,9.46793E+13,9.71267E+13
China,CHN,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.51266263,71.1307885,72.15825155,70.47524829,68.62003884,69.00768285,68.62007184,67.86193806,68.56354961,71.57650966,72.47567072,73.83754076,78.29926359,84.23692165,82.94418047,87.21543063,94.65487378,97.35989595,99.75831547,100.7459267,100,100.9098788,105.6046887,109.7312918,112.3245907,112.8133989,117.8159302,
China,CHN,Final consumption expenditure (constant 2015 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.34804E+11,1.04802E+12,1.12723E+12,1.24042E+12,1.40159E+12,1.57235E+12,1.68772E+12,1.84704E+12,1.96579E+12,2.1221E+12,2.37903E+12,2.62207E+12,2.96198E+12,3.2037E+12,3.5413E+12,3.88583E+12,4.3598E+12,4.7203E+12,5.06803E+12,5.47032E+12,5.97224E+12,6.47201E+12,6.93074E+12,7.47665E+12,7.94687E+12,7.92497E+12,8.64481E+12,8.80031E+12
China,CHN,"Households and NPISHs Final consumption expenditure, PPP (constant 2017 international $)",NE.CON.PRVT.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04102E+12,1.16153E+12,1.23057E+12,1.31383E+12,1.43651E+12,1.60301E+12,1.71498E+12,1.8715E+12,1.98677E+12,2.14743E+12,2.38418E+12,2.62777E+12,2.98977E+12,3.25237E+12,3.57733E+12,3.99225E+12,4.59296E+12,5.01576E+12,5.4603E+12,5.96235E+12,6.48126E+12,7.06049E+12,7.73372E+12,8.37727E+12,8.91613E+12,8.69318E+12,9.83441E+12,
China,CHN,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17935E+12,4.66319E+12,4.94035E+12,5.27461E+12,5.76714E+12,6.43557E+12,6.88509E+12,7.5135E+12,7.97626E+12,8.62126E+12,9.57172E+12,1.05497E+13,1.2003E+13,1.30572E+13,1.43618E+13,1.60276E+13,1.84393E+13,2.01367E+13,2.19214E+13,2.3937E+13,2.60202E+13,2.83457E+13,3.10484E+13,3.36321E+13,3.57955E+13,3.49004E+13,3.94821E+13,
China,CHN,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,74170000000,81670000000,83870000000,84420000000,88960000000,95150000000,1.0211E+11,1.0815E+11,1.0766E+11,1.1277E+11,1.2068E+11,1.262E+11,1.3342E+11,1.4325E+11,1.467E+11,1.5285E+11,1.5885E+11,1.6478E+11,1.7591E+11,2.01396E+11,2.33688E+11,2.62753E+11,2.86712E+11,3.22094E+11,3.68955E+11,4.62744E+11,5.29352E+11,6.0476E+11,7.53214E+11,8.77797E+11,9.43504E+11,1.05445E+12,1.23122E+12,1.56949E+12,2.14432E+12,2.80656E+12,3.36441E+12,3.65858E+12,3.87685E+12,4.18458E+12,4.68633E+12,5.04647E+12,5.4667E+12,5.86899E+12,6.57248E+12,7.41537E+12,8.28424E+12,9.82313E+12,1.12655E+13,1.23122E+13,1.41465E+13,1.70391E+13,1.90585E+13,2.12477E+13,2.36238E+13,2.60202E+13,2.88668E+13,3.2069E+13,3.54124E+13,3.87188E+13,3.87186E+13,4.38015E+13,
China,CHN,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,285000000,35000000,47000000,12000000,68000000,387000000,619000000,412000000,730000000,657000000,893000000,1296000000,1242000000,665000000,516000000,669000000,588000000,231000000,618000000,561000000,950000000,660000000,1511000000,1764000000,1936000000,1296000000,1868000000,2622000000,1428000000,1046000000,949000000,1313000000,675000000,1415000000,1077000000,1009000000,766000000,427000000,350000000,329000000,310000000,514000000,527000000,704000000,411000000,337000000,722000000,510000000,607000000,1133000000,1472000000,1266000000,1520000000,2059000000,1308000000,1800000000,2449000000,1617000000,1372000000,1585000000,704000000,1462000000,2017000000
China,CHN,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11251332630,9926349251,9802375366,12244267842,12360225861,9867120066,12385129475,14275400820,15699586769,17031780200,20473915095,22237140151,26561462998,30284127410,33144000481,37904571827,42789953651,51453373234,62136590755,78840802820,96601666753,1.05523E+11,1.25286E+11,1.45128E+11,1.6407E+11,1.82109E+11,1.96539E+11,1.98538E+11,2.10443E+11,2.32531E+11,2.40333E+11,2.57973E+11,2.85931E+11,2.91958E+11
China,CHN,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,,,3.55,,3.52,,3.503259,,3.676702,,3.65,,,,3.8
China,CHN,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,,,3.31,,3.46,,3.503218,,3.704961,,3.54,,,,3.6
China,CHN,"Lead time to export, median case (days)",LP.EXP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,2.77,,3,,2,,3,,2,,,,
China,CHN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001792581,0.026421744,0.257508216,0.870450914,1.923142244,2.862315581,3.872783507,5.025602377,6.230720712,7.764618971,9.370850682,11.53102359,12.81926115,13.72785101,14.47332482,19.87823271,23.01158248,27.95126713,28.74820248,31.59788772,33.93497044,37.5755001,41.35308483
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.38E-05,0.000289186,0.000864322,0.001587842,0.004061416,0.014946866,0.053350925,0.129878018,0.29791213,0.557926117,1.069072913,1.913884263,3.448689963,6.744724531,11.37860424,16.08250443,20.94488156,25.81891467,30.14865123,35.11253649,41.41509824,48.20785124,55.79864972,63.71521287,72.67381064,81.38349829,89.31856151,92.84598562,92.70071605,97.36386675,104.2265872,116.3882038,122.8132903,120.5961882,121.5382526,124.8775379
China,CHN,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54616,56678,57566,57583,57394,58656,59079,59530,60446,61015,62200,63411.7,63636.5,60809,65491,66239,72487,85843,79306,85320,89966,91675,93742,96353,102462,106235,109767,
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,29.20000076,46.20000076,49,60,86,123,120.9000015,155.3999939,184.1999969,216,302,403,467.5,647.5,731.7999878,683.0999756,818.2999878,1009.5,1316,1547,1717.199951,1501,1688.599976,2083.600098,2474.199951,3295.399902,3900.08,4232.312,5013.505,5650.63,7024.25,7579.401,7692.205,11189.538,11386.055,11976.438,17193.8774,16764.869,15568.753,16053.7331,17822.581,19805.63,21304.5851,23323.6147,25256.2071,25394.5878,19264.2436,20961.2116,
China,CHN,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.30625,47.45,48.34375,51.20625,51.20625,51.65,52.275,53.05625,51.3625,50.73125,56.79375,58.90625,59.9875,60.43125,59.675,,,
China,CHN,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,70,60,60,60,60,60,60,60,60,60,60,50,60,60,60,,
China,CHN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,4493,4515,4084,4872,4910,4305,4051,4387,7534,7876,8688,11114,12102,33645,34418,26560,33412,40426,48548,64598,79842,88183,92101,95259,85508,98111,110583,117464,120200,127042,133612,133522,135885,148187,157093,152342,159019,
China,CHN,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30800000,150000000,149300000,211400000,272000000,119200000,72400000,242260000,916210000,618720000,603380000,1007319000,604261030,1822808170,683556780,506710000,123700000,368140000,273960000,169340000,308870000,774050000,950170000,1426080000,1627080000,3326340000,2312270000,3654630000,937080000
China,CHN,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30800000,150000000,149300000,211400000,272000000,203200000,72400000,242260000,917650000,662200000,603380000,1007319000,604261030,1901875470,973613580,512430000,639700000,591630000,273960000,169340000,352820000,774050000,950170000,1426080000,1627080000,3326340000,2312270000,3654630000,937080000
China,CHN,Procedures to build a warehouse (number),IC.WRH.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.55,28.55,28.55,28.55,28,20.35,18,,,
China,CHN,Tax payments (number),IC.TAX.PAYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,7,7,,,
China,CHN,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,,,,,,,,,
China,CHN,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,11,9,9,5,5,,,
China,CHN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.9,1.7,1.6,1.5,1.2,1.1,,,
China,CHN,Time required to register property (days),IC.PRP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45,23.45,23.45,23.45,23.45,9,9,,,
China,CHN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.856460259,2.08278689,2.300812209,2.473624181,2.66971714,2.758862808,2.95054999,3.22648779,3.455912573,3.650131438,3.839519402,3.996869545,4.086425581,3.934817743,3.798664815,3.827710302,3.946598202,4.168381043,4.431141196,4.537338368,4.545191338,4.64254785,4.824485568,5.036621381,5.328018576,,,,,,,,
China,CHN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000000,75000000,131000000,143000000,505000000,3085000000,1640000000,2939000000,2864000000,3031000000,3174000000,3334000000,3467000000,3640000000,3936000000,7434000000,11096000000,15647000000,29803000000,48011000000,70255000000,1.00573E+11,1.3247E+11,1.93807E+11,2.2984E+11,2.83851E+11,,,,,,,
China,CHN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.228852743,0.182688266,0.213012695,0.182107899,0.240864888,0.236674864,0.376615576,0.550405212,0.376552154,0.634223081,0.446023294,0.358457849,0.327157522,0.372614948,0.339780985,0.297545227,0.261793675,0.711073627,0.521798715,0.388168013,0.425819738,0.333164748,0.25354197,0.269788644,0.338551996,0.485589486,0.831101965,1.033186158,0.996947091,1.539355612,1.859881006,2.039061303,1.981570925,1.961219277,2.021005181,2.487030638,,,,,,,
China,CHN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,70.12195999,63.61849598,57.92493879,56.78093797,55.81248739,50.57181624,56.64306925,60.57836228,56.51427558,53.03529255,52.66918873,54.3258667,54.85061461,58.28532818,63.46952689,66.65383845,68.34898546,68.53707746,69.2667704,71.03906849,73.50791367,75.03179409,73.50378519,74.78962989,73.7489508,76.19760424,76.35928894,75.63614561,77.67118548,78.21363715,76.25245704,77.54358093,79.55556835,78.17369805,79.19611784,80.33949603,80.95423534,78.75051375,78.38266989,77.18719414,78.87712304,75.65891205,75.27906857,72.63390781,70.30942695,,,,,,,
China,CHN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.89,10.38,10.11,10.48,10.84,10.72,10.41,9.81,9.18,8.95,8.93,8.75,8.41,8.05,7.69,7.21,6.71,6.51,6.39,6.31,6.37,,
China,CHN,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.174608,0.489920822,1.590466593,3.083331205,7.29133087,4.719156917,4.969946747,7.616953034,5.704827987,6.756694312,6.950306091,8.264826046,7.600228661,7.387984745,7.646812009,10.87854391,11.44768181,20.29924736,22.51889925,32.81731774,38.03964339,30.2729752,21.15674947,25.62593044,29.02950195,26.93592733,27.02529272,16.88124136,27.97348582,31.40898118,28.1042403,24.03346527,9.884291335,19.30906111,20.29011371,17.96195413,13.11406291,10.33757489,6.022710911,
